anchor_index,anchor_scenario_id,anchor_event_mode,anchor_zone_pet_s,rank,neighbor_index,neighbor_scenario_id,neighbor_event_mode,neighbor_zone_pet_s,rms_distance,common_valid_fraction
2609,b98cf1ca8877726,obb_contact_interval,0.6000000238418579,2,213,1bffc29fa8489b98,obb_contact_interval,0.20000000298023224,0.18233680725097656,0.8833333253860474
2609,b98cf1ca8877726,obb_contact_interval,0.6000000238418579,3,171,b8e5aa961833f3b7,obb_contact_interval,0.6000000238418579,0.18612009286880493,0.9333333373069763
2613,d03a30ccb8d1819,obb_contact_interval,4.300000190734863,1,626,95da248754a4e18,obb_contact_interval,4.599999904632568,0.18667498230934143,1.0
2613,d03a30ccb8d1819,obb_contact_interval,4.300000190734863,2,4640,c12655c2534acfa,obb_contact_interval,3.0,0.18874728679656982,0.8999999761581421
2613,d03a30ccb8d1819,obb_contact_interval,4.300000190734863,3,6672,a95d49f88ee9f8a3,obb_contact_interval,4.300000190734863,0.2201579064130783,0.9666666388511658
2614,d03a30ccb8d1819,obb_contact_interval,5.5,1,9173,4ab6d2e0142e5d71,obb_contact_interval,6.0,0.11389754712581635,1.0
2614,d03a30ccb8d1819,obb_contact_interval,5.5,2,3922,72bf90ff1926981e,obb_contact_interval,5.5,0.11713753640651703,0.9833333492279053
2614,d03a30ccb8d1819,obb_contact_interval,5.5,3,9830,72219da5c770cf84,path_intersection,4.099999904632568,0.13849420845508575,1.0
2617,d03a30ccb8d1819,obb_contact_interval,3.700000047683716,1,9206,4ce624db5e291779,obb_contact_interval,4.0,0.1228461042046547,1.0
2617,d03a30ccb8d1819,obb_contact_interval,3.700000047683716,2,6676,a95d49f88ee9f8a3,obb_contact_interval,4.700000286102295,0.22771552205085754,1.0
2617,d03a30ccb8d1819,obb_contact_interval,3.700000047683716,3,6350,4817744d731120cd,obb_contact_interval,3.799999952316284,0.23793354630470276,1.0
2621,7db1f70d5f47d98a,obb_contact_interval,0.0,1,498,209d0668393916d8,obb_contact_interval,0.0,0.29118773341178894,0.8333333134651184
2621,7db1f70d5f47d98a,obb_contact_interval,0.0,2,4054,3d411add16cd2dfa,obb_contact_interval,0.0,0.29556024074554443,0.8166666626930237
2621,7db1f70d5f47d98a,obb_contact_interval,0.0,3,9528,66a0960dc91c64dd,obb_contact_interval,0.0,0.3040068745613098,1.0
2622,7db1f70d5f47d98a,obb_contact_interval,1.2000000476837158,1,9415,de7ab7a33609883,obb_contact_interval,1.3000000715255737,0.057459987699985504,1.0
2622,7db1f70d5f47d98a,obb_contact_interval,1.2000000476837158,2,50,d6396e25ab5d6f13,obb_contact_interval,2.200000047683716,0.06554612517356873,1.0
2622,7db1f70d5f47d98a,obb_contact_interval,1.2000000476837158,3,4805,97228b5266dfbecb,obb_contact_interval,1.600000023841858,0.06791653484106064,1.0
2623,7db1f70d5f47d98a,obb_contact_interval,5.200000286102295,1,9154,1b4eb5d15bf5943,obb_contact_interval,5.0,0.360706627368927,1.0
2623,7db1f70d5f47d98a,obb_contact_interval,5.200000286102295,2,2066,141fa408774020f9,obb_contact_interval,1.3000000715255737,0.3979787528514862,0.8666666746139526
2623,7db1f70d5f47d98a,obb_contact_interval,5.200000286102295,3,103,ab6751e2943cc0f0,obb_contact_interval,4.900000095367432,0.3998422920703888,0.9333333373069763
2624,69b7555f57158ef6,obb_contact_interval,3.5,1,1805,ae200c01e449d025,obb_contact_interval,3.299999952316284,0.13382668793201447,0.8999999761581421
2624,69b7555f57158ef6,obb_contact_interval,3.5,2,2862,1708499519b741af,obb_contact_interval,1.399999976158142,0.14199939370155334,1.0
2624,69b7555f57158ef6,obb_contact_interval,3.5,3,2209,a5f760e36b0d80ce,obb_contact_interval,3.0,0.1582486778497696,0.8500000238418579
2625,69b7555f57158ef6,obb_contact_interval,0.0,1,4812,24130b559a686bc5,obb_contact_interval,0.0,0.18834181129932404,0.9833333492279053
2625,69b7555f57158ef6,obb_contact_interval,0.0,2,3903,8ae7a1e21ea8d90d,obb_contact_interval,0.0,0.22496865689754486,0.9833333492279053
2625,69b7555f57158ef6,obb_contact_interval,0.0,3,4274,e4728166cdc3dc7,obb_contact_interval,0.0,0.24052923917770386,0.9833333492279053
2627,69b7555f57158ef6,path_intersection,0.9000000357627869,1,2812,5409f8e2579097a4,path_intersection,0.5,0.08510936796665192,0.9333333373069763
2627,69b7555f57158ef6,path_intersection,0.9000000357627869,2,9770,fb3573f7e2961527,obb_contact_interval,2.700000047683716,0.09048949182033539,0.8833333253860474
2627,69b7555f57158ef6,path_intersection,0.9000000357627869,3,6428,35c2271fe5663fcf,obb_contact_interval,2.5,0.09219326078891754,0.9333333373069763
2631,69b7555f57158ef6,path_intersection,1.399999976158142,1,7239,2b6a6eb372f99c15,path_intersection,1.600000023841858,0.15855672955513,1.0
2631,69b7555f57158ef6,path_intersection,1.399999976158142,2,7613,6b95f70ec70eda1d,obb_contact_interval,2.799999952316284,0.15909914672374725,0.8333333134651184
2631,69b7555f57158ef6,path_intersection,1.399999976158142,3,3920,72bf90ff1926981e,obb_contact_interval,1.7000000476837158,0.1695507913827896,0.8833333253860474
2633,fc7eb0c6d316511e,obb_contact_interval,2.5,1,968,b8c96d8a278a37d0,obb_contact_interval,2.700000047683716,0.2766526937484741,0.8999999761581421
2633,fc7eb0c6d316511e,obb_contact_interval,2.5,2,9402,57b95998af1e5829,obb_contact_interval,3.0,0.33818674087524414,0.8999999761581421
2633,fc7eb0c6d316511e,obb_contact_interval,2.5,3,1508,31695cd5c7f49983,obb_contact_interval,3.1000001430511475,0.37330392003059387,0.9166666865348816
2634,fc7eb0c6d316511e,path_intersection,1.600000023841858,1,1454,f0eb3fcfc267b8f1,path_intersection,4.400000095367432,0.8991334438323975,0.8666666746139526
2634,fc7eb0c6d316511e,path_intersection,1.600000023841858,2,829,79589c657328e1f7,path_intersection,2.799999952316284,0.9320570826530457,0.8166666626930237
2634,fc7eb0c6d316511e,path_intersection,1.600000023841858,3,2517,3000b132dc7655f3,obb_contact_interval,3.1000001430511475,0.978551983833313,0.9666666388511658
2636,8c66b4e962a43fd5,path_intersection,1.100000023841858,1,6961,9477f63179a8d67c,path_intersection,2.700000047683716,0.3598402738571167,1.0
2636,8c66b4e962a43fd5,path_intersection,1.100000023841858,2,3671,32cfe0ac6112dac2,path_intersection,0.0,0.4533291757106781,0.9666666388511658
2636,8c66b4e962a43fd5,path_intersection,1.100000023841858,3,3624,3798ac28c53d43d7,path_intersection,2.700000047683716,0.48112794756889343,1.0
2637,8c66b4e962a43fd5,obb_contact_interval,0.699999988079071,1,8498,1e286e004fb26e5,obb_contact_interval,0.10000000149011612,0.3511356711387634,0.9833333492279053
2637,8c66b4e962a43fd5,obb_contact_interval,0.699999988079071,2,4371,c65503e1020b86,obb_contact_interval,0.0,0.4155963063240051,0.9833333492279053
2637,8c66b4e962a43fd5,obb_contact_interval,0.699999988079071,3,1012,62c3f49d8064b590,obb_contact_interval,0.10000000149011612,0.42933252453804016,0.9833333492279053
2641,28a7b9605be2ca75,obb_contact_interval,1.399999976158142,1,9446,d80327b576bec482,obb_contact_interval,1.3000000715255737,0.11059266328811646,1.0
2641,28a7b9605be2ca75,obb_contact_interval,1.399999976158142,2,9330,b100fe292b311e51,obb_contact_interval,1.100000023841858,0.1807887703180313,1.0
2641,28a7b9605be2ca75,obb_contact_interval,1.399999976158142,3,7950,6054b1b5a871aa36,obb_contact_interval,0.699999988079071,0.1941988468170166,0.8999999761581421
2643,28a7b9605be2ca75,obb_contact_interval,2.200000047683716,1,9443,d80327b576bec482,obb_contact_interval,1.899999976158142,0.08202603459358215,1.0
2643,28a7b9605be2ca75,obb_contact_interval,2.200000047683716,2,357,93c8fe31d676372f,path_intersection,1.899999976158142,0.08733955770730972,0.8166666626930237
2643,28a7b9605be2ca75,obb_contact_interval,2.200000047683716,3,3883,1937bf004d74465d,obb_contact_interval,2.1000001430511475,0.0902729257941246,1.0
2645,50a71827a8fa6a0d,path_intersection,0.20000000298023224,1,7188,a4a4d9d3937e0c7b,path_intersection,0.0,0.4631568491458893,0.8166666626930237
2645,50a71827a8fa6a0d,path_intersection,0.20000000298023224,2,3358,8c1b3e537d171531,path_intersection,0.0,0.5294904112815857,0.8166666626930237
2645,50a71827a8fa6a0d,path_intersection,0.20000000298023224,3,9721,1d8443d2fa7b98c9,path_intersection,0.30000001192092896,0.5481674075126648,0.7333333492279053
2647,50a71827a8fa6a0d,obb_contact_interval,3.9000000953674316,1,7754,12e79d53e56e47c5,obb_contact_interval,3.0,0.26997217535972595,1.0
2647,50a71827a8fa6a0d,obb_contact_interval,3.9000000953674316,2,9304,88a68100fd20f93c,obb_contact_interval,4.400000095367432,0.30418917536735535,1.0
2647,50a71827a8fa6a0d,obb_contact_interval,3.9000000953674316,3,1634,f90e70ed10445592,obb_contact_interval,4.200000286102295,0.31446388363838196,1.0
2648,50a71827a8fa6a0d,path_intersection,4.099999904632568,1,155,4e85b49b2a93fc11,path_intersection,2.6000001430511475,0.4331801235675812,0.8666666746139526
2648,50a71827a8fa6a0d,path_intersection,4.099999904632568,2,8971,7ffdd917ac20b19a,path_intersection,4.0,0.4371340274810791,0.8500000238418579
2648,50a71827a8fa6a0d,path_intersection,4.099999904632568,3,8969,7ffdd917ac20b19a,path_intersection,2.1000001430511475,0.553946316242218,0.8666666746139526
2652,50a71827a8fa6a0d,path_intersection,5.099999904632568,1,8971,7ffdd917ac20b19a,path_intersection,4.0,0.41723260283470154,0.8500000238418579
2652,50a71827a8fa6a0d,path_intersection,5.099999904632568,2,155,4e85b49b2a93fc11,path_intersection,2.6000001430511475,0.4481959640979767,0.8833333253860474
2652,50a71827a8fa6a0d,path_intersection,5.099999904632568,3,7063,2620c4a8f3c06d25,path_intersection,0.0,0.5691028237342834,0.8500000238418579
2656,d3d470167c865926,path_intersection,0.0,1,2475,f5de6bc6476e09b8,path_intersection,0.800000011920929,0.19215959310531616,1.0
2656,d3d470167c865926,path_intersection,0.0,2,5187,e82b934936886a71,path_intersection,0.10000000149011612,0.25103017687797546,1.0
2656,d3d470167c865926,path_intersection,0.0,3,5576,9e0d506c62413758,path_intersection,0.5,0.2894033193588257,0.9166666865348816
2657,d3d470167c865926,path_intersection,0.800000011920929,1,2478,f5de6bc6476e09b8,path_intersection,2.1000001430511475,0.19753606617450714,0.8166666626930237
2657,d3d470167c865926,path_intersection,0.800000011920929,2,4986,875df65f8927398c,obb_contact_interval,2.5,0.21190245449543,0.7333333492279053
2657,d3d470167c865926,path_intersection,0.800000011920929,3,6372,a4cef5c6f9cf1b10,obb_contact_interval,2.0,0.24201072752475739,0.75
2658,1bce85cc9cfb34b6,path_intersection,0.6000000238418579,1,7643,475ee4a7981cee04,path_intersection,0.800000011920929,0.19238470494747162,1.0
2658,1bce85cc9cfb34b6,path_intersection,0.6000000238418579,2,8112,3a30853e35900622,path_intersection,1.3000000715255737,0.19262617826461792,0.9833333492279053
2658,1bce85cc9cfb34b6,path_intersection,0.6000000238418579,3,819,4b64d8dc18bb437,path_intersection,1.100000023841858,0.2143474668264389,1.0
2659,1bce85cc9cfb34b6,obb_contact_interval,0.0,1,6154,ff61770ba5bc9f03,obb_contact_interval,0.0,0.08968747407197952,0.949999988079071
2659,1bce85cc9cfb34b6,obb_contact_interval,0.0,2,6207,3ec6704d566fd2ef,obb_contact_interval,0.0,0.1350153684616089,1.0
2659,1bce85cc9cfb34b6,obb_contact_interval,0.0,3,6153,ff61770ba5bc9f03,obb_contact_interval,0.0,0.22401419281959534,0.9666666388511658
2660,1bce85cc9cfb34b6,obb_contact_interval,0.0,1,4386,9c8c66b563179254,obb_contact_interval,0.0,0.17849548161029816,0.800000011920929
2660,1bce85cc9cfb34b6,obb_contact_interval,0.0,2,8405,46618140cb6e4bcd,obb_contact_interval,0.0,0.24668636918067932,0.9333333373069763
2660,1bce85cc9cfb34b6,obb_contact_interval,0.0,3,7119,56459994d9bd7a65,obb_contact_interval,0.9000000357627869,0.2544184923171997,0.9333333373069763
2661,1bce85cc9cfb34b6,path_intersection,0.699999988079071,1,4346,b7abfc4aa223c10d,obb_contact_interval,1.0,0.2081436961889267,0.7166666388511658
2661,1bce85cc9cfb34b6,path_intersection,0.699999988079071,2,819,4b64d8dc18bb437,path_intersection,1.100000023841858,0.22565627098083496,0.8999999761581421
2661,1bce85cc9cfb34b6,path_intersection,0.699999988079071,3,8112,3a30853e35900622,path_intersection,1.3000000715255737,0.23590566217899323,0.8999999761581421
2662,1bce85cc9cfb34b6,path_intersection,2.200000047683716,1,9304,88a68100fd20f93c,obb_contact_interval,4.400000095367432,0.19332733750343323,1.0
2662,1bce85cc9cfb34b6,path_intersection,2.200000047683716,2,6209,3ec6704d566fd2ef,path_intersection,3.6000001430511475,0.2474755346775055,1.0
2662,1bce85cc9cfb34b6,path_intersection,2.200000047683716,3,6076,346e58028c88730f,path_intersection,0.0,0.24856556951999664,0.8500000238418579
2663,1bce85cc9cfb34b6,obb_contact_interval,0.0,1,5604,8e6c5629a718fcc1,obb_contact_interval,0.0,0.12288796901702881,0.8500000238418579
2663,1bce85cc9cfb34b6,obb_contact_interval,0.0,2,9099,cd709be9b4f6d58b,obb_contact_interval,0.0,0.1524740606546402,0.9166666865348816
2663,1bce85cc9cfb34b6,obb_contact_interval,0.0,3,3471,49913837b0ff68d8,obb_contact_interval,0.0,0.18741774559020996,0.800000011920929
2664,1bce85cc9cfb34b6,obb_contact_interval,0.0,1,8401,46618140cb6e4bcd,obb_contact_interval,0.0,0.10366472601890564,1.0
2664,1bce85cc9cfb34b6,obb_contact_interval,0.0,2,4386,9c8c66b563179254,obb_contact_interval,0.0,0.16893941164016724,0.800000011920929
2664,1bce85cc9cfb34b6,obb_contact_interval,0.0,3,2730,77c6508d35ad9d0d,obb_contact_interval,0.0,0.19347622990608215,0.8666666746139526
2665,1bce85cc9cfb34b6,obb_contact_interval,0.6000000238418579,1,7643,475ee4a7981cee04,path_intersection,0.800000011920929,0.23778995871543884,1.0
2665,1bce85cc9cfb34b6,obb_contact_interval,0.6000000238418579,2,1127,ece0444c2ab16fbb,path_intersection,0.699999988079071,0.2658931016921997,0.8999999761581421
2665,1bce85cc9cfb34b6,obb_contact_interval,0.6000000238418579,3,2244,6616061d3bb7afce,obb_contact_interval,1.899999976158142,0.26817575097084045,0.8333333134651184
2666,1bce85cc9cfb34b6,obb_contact_interval,2.299999952316284,1,1971,f2f7abbb0ded5043,obb_contact_interval,2.4000000953674316,0.19239702820777893,1.0
2666,1bce85cc9cfb34b6,obb_contact_interval,2.299999952316284,2,4284,94e0c189f828d514,obb_contact_interval,2.5,0.20245064795017242,0.8833333253860474
2666,1bce85cc9cfb34b6,obb_contact_interval,2.299999952316284,3,7154,a89fc50a8741dbb0,path_intersection,1.8000000715255737,0.34726953506469727,0.9666666388511658
2667,36637701ea4a125a,path_intersection,1.8000000715255737,1,4875,7ec21f27e78be6ff,obb_contact_interval,1.899999976158142,0.07460381835699081,1.0
2667,36637701ea4a125a,path_intersection,1.8000000715255737,2,8876,eb63248d928a6eab,obb_contact_interval,2.0,0.08091910928487778,1.0
2667,36637701ea4a125a,path_intersection,1.8000000715255737,3,4623,1e10246ae3f59e20,path_intersection,2.0,0.09363209456205368,0.8833333253860474
2669,36637701ea4a125a,path_intersection,0.699999988079071,1,8709,9527d9c7fa52a44,path_intersection,0.6000000238418579,0.14963823556900024,0.7166666388511658
2669,36637701ea4a125a,path_intersection,0.699999988079071,2,7227,1d526db5adba7138,path_intersection,0.9000000357627869,0.16891860961914062,0.8500000238418579
2669,36637701ea4a125a,path_intersection,0.699999988079071,3,3020,df3134555496b953,path_intersection,0.9000000357627869,0.1901404857635498,0.8500000238418579
2671,2c075df52258ac7f,path_intersection,0.4000000059604645,1,1639,fa54921f4f5966fd,path_intersection,0.800000011920929,0.2442072182893753,1.0
2671,2c075df52258ac7f,path_intersection,0.4000000059604645,2,2594,3c9ae0731daf9115,path_intersection,1.2000000476837158,0.25889021158218384,1.0
2671,2c075df52258ac7f,path_intersection,0.4000000059604645,3,2595,3c9ae0731daf9115,path_intersection,1.2000000476837158,0.3017253577709198,0.9833333492279053
2674,2c075df52258ac7f,obb_contact_interval,1.3000000715255737,1,8439,66fc5bb3789a34d6,obb_contact_interval,1.2000000476837158,0.3300646245479584,0.8166666626930237
2674,2c075df52258ac7f,obb_contact_interval,1.3000000715255737,2,3184,f563a257b3be3a82,obb_contact_interval,0.0,0.3488366901874542,1.0
2674,2c075df52258ac7f,obb_contact_interval,1.3000000715255737,3,4346,b7abfc4aa223c10d,obb_contact_interval,1.0,0.35200557112693787,0.8166666626930237
2675,2c075df52258ac7f,obb_contact_interval,1.600000023841858,1,8165,b84a705302fccb3b,obb_contact_interval,0.0,0.3055969178676605,0.8500000238418579
2675,2c075df52258ac7f,obb_contact_interval,1.600000023841858,2,6808,55d558fe7f85138a,obb_contact_interval,0.0,0.3159937858581543,0.8333333134651184
2675,2c075df52258ac7f,obb_contact_interval,1.600000023841858,3,2363,eb6a0e626960a268,obb_contact_interval,2.299999952316284,0.40863877534866333,0.800000011920929
2676,2c075df52258ac7f,obb_contact_interval,0.0,1,5486,e8c1d37f3a91b9d3,obb_contact_interval,0.0,0.1270565241575241,1.0
2676,2c075df52258ac7f,obb_contact_interval,0.0,2,5485,e8c1d37f3a91b9d3,obb_contact_interval,0.0,0.15511873364448547,1.0
2676,2c075df52258ac7f,obb_contact_interval,0.0,3,2907,761632045a5397c,obb_contact_interval,0.0,0.16886824369430542,0.8666666746139526
2677,2c075df52258ac7f,path_intersection,0.20000000298023224,1,2092,1ab88496a58d7aac,path_intersection,1.5,0.10258878022432327,0.949999988079071
2677,2c075df52258ac7f,path_intersection,0.20000000298023224,2,3523,343a26c61c62fee7,obb_contact_interval,0.0,0.13489429652690887,1.0
2677,2c075df52258ac7f,path_intersection,0.20000000298023224,3,3084,7485582900245f09,obb_contact_interval,0.0,0.14077365398406982,1.0
2680,7e726c86e444e3fa,obb_contact_interval,1.7000000476837158,1,4329,6a83b37082f3c00c,obb_contact_interval,1.5,0.08748123049736023,0.8833333253860474
2680,7e726c86e444e3fa,obb_contact_interval,1.7000000476837158,2,3746,d630679d14fe0c3a,obb_contact_interval,2.1000001430511475,0.09037225693464279,0.8166666626930237
2680,7e726c86e444e3fa,obb_contact_interval,1.7000000476837158,3,6385,b782ec43becd17c,obb_contact_interval,2.4000000953674316,0.09646252542734146,0.8500000238418579
2681,9a710d8aba3941d8,obb_contact_interval,0.0,1,2757,1f8eabbaac2babce,obb_contact_interval,0.0,0.1531265825033188,0.75
2681,9a710d8aba3941d8,obb_contact_interval,0.0,2,7215,cee37baeb223cf4f,obb_contact_interval,0.0,0.166346937417984,0.8666666746139526
2681,9a710d8aba3941d8,obb_contact_interval,0.0,3,5252,e1814c1dee12609,obb_contact_interval,0.0,0.1814347505569458,0.8666666746139526
2682,9a710d8aba3941d8,obb_contact_interval,0.0,1,8981,db257bfbdf2f11d7,obb_contact_interval,0.4000000059604645,0.20009562373161316,0.8500000238418579
2682,9a710d8aba3941d8,obb_contact_interval,0.0,2,9098,cd709be9b4f6d58b,obb_contact_interval,0.0,0.30466228723526,0.7833333611488342
2682,9a710d8aba3941d8,obb_contact_interval,0.0,3,7536,baf53f703066de61,obb_contact_interval,0.0,0.3124780058860779,0.7166666388511658
2683,9a710d8aba3941d8,obb_contact_interval,2.799999952316284,1,9412,599bf671e09f217,obb_contact_interval,2.6000001430511475,0.17026449739933014,0.8333333134651184
2683,9a710d8aba3941d8,obb_contact_interval,2.799999952316284,2,2377,76856090059c1f80,obb_contact_interval,1.8000000715255737,0.1807854026556015,0.8333333134651184
2683,9a710d8aba3941d8,obb_contact_interval,2.799999952316284,3,9233,5b987b78f1ee83f7,obb_contact_interval,2.299999952316284,0.19312889873981476,0.75
2684,9a710d8aba3941d8,path_intersection,3.1000001430511475,1,4546,22cc42fc78950e9d,path_intersection,2.299999952316284,0.07886544615030289,0.9666666388511658
2684,9a710d8aba3941d8,path_intersection,3.1000001430511475,2,4414,1508beed54c6a0f3,path_intersection,2.200000047683716,0.09743288159370422,0.9666666388511658
2684,9a710d8aba3941d8,path_intersection,3.1000001430511475,3,1816,4af01f33c1e96440,path_intersection,3.0,0.12555627524852753,1.0
2685,9a710d8aba3941d8,obb_contact_interval,2.6000001430511475,1,4550,22cc42fc78950e9d,obb_contact_interval,2.4000000953674316,0.08441589772701263,0.800000011920929
2685,9a710d8aba3941d8,obb_contact_interval,2.6000001430511475,2,1246,ddf8d2772a438812,obb_contact_interval,2.200000047683716,0.09832672774791718,1.0
2685,9a710d8aba3941d8,obb_contact_interval,2.6000001430511475,3,9104,a8c58237d36a23a,obb_contact_interval,2.700000047683716,0.0984647274017334,0.8500000238418579
2686,caabed53c551400f,path_intersection,0.800000011920929,1,3464,d068b67868a9e292,path_intersection,1.3000000715255737,0.18444590270519257,0.8166666626930237
2686,caabed53c551400f,path_intersection,0.800000011920929,2,8599,23f05d0d8a2c397b,obb_contact_interval,0.699999988079071,0.2123393565416336,0.8666666746139526
2686,caabed53c551400f,path_intersection,0.800000011920929,3,3600,8ff4f8c905928ae8,path_intersection,1.3000000715255737,0.2441585510969162,0.8666666746139526
2687,caabed53c551400f,obb_contact_interval,0.0,1,3559,df4b997bd38eb1dd,path_intersection,1.100000023841858,0.3209312856197357,0.800000011920929
2687,caabed53c551400f,obb_contact_interval,0.0,2,2266,a6efdb9c17a8fd01,path_intersection,1.100000023841858,0.34712105989456177,0.800000011920929
2687,caabed53c551400f,obb_contact_interval,0.0,3,555,3a4b254205f65409,obb_contact_interval,1.100000023841858,0.35190263390541077,0.800000011920929
2688,caabed53c551400f,obb_contact_interval,0.0,1,4296,67caef55374844c7,obb_contact_interval,0.0,0.5340448617935181,0.800000011920929
2688,caabed53c551400f,obb_contact_interval,0.0,2,2305,e5eaf8658ae5c2f0,obb_contact_interval,0.4000000059604645,0.6895925402641296,0.7666666507720947
2688,caabed53c551400f,obb_contact_interval,0.0,3,4060,b4b1d11fd9ee3563,path_intersection,0.30000001192092896,0.693533182144165,0.8500000238418579
2690,caabed53c551400f,obb_contact_interval,1.7000000476837158,1,827,42f161e4ed926e90,obb_contact_interval,2.799999952316284,0.33934810757637024,0.7833333611488342
2690,caabed53c551400f,obb_contact_interval,1.7000000476837158,2,4542,d2b0e2e9ce333fdd,obb_contact_interval,1.399999976158142,0.408293753862381,0.9166666865348816
2690,caabed53c551400f,obb_contact_interval,1.7000000476837158,3,691,34ae5e0279e71a53,obb_contact_interval,1.399999976158142,0.40829378366470337,0.9166666865348816
2691,caabed53c551400f,obb_contact_interval,0.0,1,9372,bd4d5d0372469a0f,obb_contact_interval,0.5,0.6666377186775208,0.8500000238418579
2691,caabed53c551400f,obb_contact_interval,0.0,2,1859,52fcef92bf8b636f,obb_contact_interval,0.0,0.6981183886528015,0.800000011920929
2691,caabed53c551400f,obb_contact_interval,0.0,3,1742,863ab8305fe87fdb,obb_contact_interval,0.4000000059604645,0.7443289160728455,0.800000011920929
2692,caabed53c551400f,obb_contact_interval,0.0,1,3477,49913837b0ff68d8,obb_contact_interval,2.200000047683716,0.23983043432235718,0.949999988079071
2692,caabed53c551400f,obb_contact_interval,0.0,2,5908,46097223c1554692,obb_contact_interval,1.3000000715255737,0.25980114936828613,1.0
2692,caabed53c551400f,obb_contact_interval,0.0,3,4809,24130b559a686bc5,obb_contact_interval,2.299999952316284,0.3126932680606842,1.0
2693,caabed53c551400f,obb_contact_interval,0.9000000357627869,1,1842,6e2c51cbb900dee0,obb_contact_interval,0.0,0.4019627869129181,0.9166666865348816
2693,caabed53c551400f,obb_contact_interval,0.9000000357627869,2,409,495bdecb53fcb979,path_intersection,0.699999988079071,0.46071550250053406,0.9166666865348816
2693,caabed53c551400f,obb_contact_interval,0.9000000357627869,3,8242,688baf741ed593b3,obb_contact_interval,2.0,0.46409693360328674,0.800000011920929
2697,a8d9de070def33c6,obb_contact_interval,3.200000047683716,1,1530,2085da86ffb78481,obb_contact_interval,3.799999952316284,0.16735005378723145,1.0
2697,a8d9de070def33c6,obb_contact_interval,3.200000047683716,2,4899,bfe387ed1dfda6a5,path_intersection,2.299999952316284,0.17358428239822388,1.0
2697,a8d9de070def33c6,obb_contact_interval,3.200000047683716,3,7353,c9c82fe62356b9e7,obb_contact_interval,3.9000000953674316,0.17696619033813477,1.0
2698,45be097e415a3adf,path_intersection,3.9000000953674316,1,5870,c8c14d6988e9cbde,path_intersection,3.1000001430511475,0.33309587836265564,0.9666666388511658
2698,45be097e415a3adf,path_intersection,3.9000000953674316,2,1464,71be32ca26239dbd,path_intersection,5.300000190734863,0.33833494782447815,1.0
2698,45be097e415a3adf,path_intersection,3.9000000953674316,3,5465,7c531abea689dc77,path_intersection,4.5,0.3500504195690155,1.0
2703,45be097e415a3adf,obb_contact_interval,0.0,1,9771,fb3573f7e2961527,obb_contact_interval,0.0,0.08053520321846008,0.800000011920929
2703,45be097e415a3adf,obb_contact_interval,0.0,2,3837,4ad9274d124cd62f,obb_contact_interval,0.0,0.10876782983541489,1.0
2703,45be097e415a3adf,obb_contact_interval,0.0,3,8049,5ca10ec3a70b63ed,obb_contact_interval,0.0,0.12323890626430511,0.8833333253860474
2705,45be097e415a3adf,obb_contact_interval,1.2000000476837158,1,2020,edae3f8b63ece017,obb_contact_interval,1.8000000715255737,0.16056929528713226,0.9333333373069763
2705,45be097e415a3adf,obb_contact_interval,1.2000000476837158,2,9029,3b7217eeaa242c68,obb_contact_interval,2.299999952316284,0.1627606302499771,0.9333333373069763
2705,45be097e415a3adf,obb_contact_interval,1.2000000476837158,3,9613,33e22bd869d5706d,obb_contact_interval,2.200000047683716,0.17144730687141418,0.8500000238418579
2708,119f38b00202e926,ooi_closest_fallback,3.332642078399658,1,6546,a0ad04da227f6105,ooi_closest_fallback,3.700000047683716,0.8091797232627869,0.8833333253860474
2708,119f38b00202e926,ooi_closest_fallback,3.332642078399658,2,911,1450ff40a1ffe525,ooi_closest_fallback,3.5,0.8101984262466431,0.8833333253860474
2708,119f38b00202e926,ooi_closest_fallback,3.332642078399658,3,6377,b4da7d4a3ff0ece8,ooi_closest_fallback,5.133859157562256,1.385839819908142,0.8833333253860474
2709,119f38b00202e926,path_intersection,0.699999988079071,1,1626,2c44b393d150194d,path_intersection,1.5,0.08212064206600189,0.8999999761581421
2709,119f38b00202e926,path_intersection,0.699999988079071,2,4771,390d851596f742e7,obb_contact_interval,1.100000023841858,0.08231668174266815,0.9666666388511658
2709,119f38b00202e926,path_intersection,0.699999988079071,3,3949,c0a3564c2fc449e1,obb_contact_interval,0.800000011920929,0.09395430237054825,0.9666666388511658
2711,119f38b00202e926,obb_contact_interval,5.0,1,1688,48e95dc122be7dbc,obb_contact_interval,4.599999904632568,0.1406736522912979,1.0
2711,119f38b00202e926,obb_contact_interval,5.0,2,4052,4f78f8b1edc7b71,obb_contact_interval,3.0,0.1488490253686905,0.949999988079071
2711,119f38b00202e926,obb_contact_interval,5.0,3,2852,ef35847e0cff7bc0,obb_contact_interval,2.6000001430511475,0.161030113697052,0.8833333253860474
2712,1efdbe5227d5bdb9,obb_contact_interval,0.6000000238418579,1,2387,d60b7347bebc22d7,obb_contact_interval,0.800000011920929,0.07590746879577637,0.949999988079071
2712,1efdbe5227d5bdb9,obb_contact_interval,0.6000000238418579,2,7542,9bcb3669e97c0f75,obb_contact_interval,0.6000000238418579,0.09688673913478851,0.9166666865348816
2712,1efdbe5227d5bdb9,obb_contact_interval,0.6000000238418579,3,6342,4817744d731120cd,obb_contact_interval,0.20000000298023224,0.11696859449148178,0.8666666746139526
2714,1efdbe5227d5bdb9,obb_contact_interval,4.5,1,9300,24667e85417d954e,obb_contact_interval,4.300000190734863,0.09683636575937271,1.0
